time sunx Sun sunvx sunvy earthx Earth earthvx earthvy
8007456.59652047 462118.709748128 269255.151404713 0.0898018663720173 0.0925036780282476 -4462569916.0425 148710326001.75 -29933.955457339 -1054.55934274937
8008696.64357063 462230.06828094 269369.860310898 0.0898011938016644 0.0925260883480848 -4499689426.9796 148709018298.626 -29933.7312672214 -1062.02944936176
8009936.68416394 462341.425399901 269484.596409506 0.0898005156384014 0.0925484984395881 -4536808466.63322 148707701339.077 -29933.5052128004 -1069.49947986287
8011176.71830047 462452.781098089 269599.35969997 0.0897998318823149 0.0925709083013609 -4573927032.69585 148706375123.293 -29933.2772941049 -1076.96943378712
8012416.74598174 462564.135368715 269714.150181857 0.0897991425334912 0.0925933179320334 -4611045122.90475 148705039651.463 -29933.0475111637 -1084.43931067796
8013656.76720787 462675.488204864 269828.967854601 0.0897984475920176 0.09261572733021 -4648162734.95433 148703694923.78 -29932.8158640058 -1091.90911007018
8014896.78197943 462786.83959966 269943.812717679 0.0897977470579815 0.0926381364945037 -4685279866.55305 148702340940.435 -29932.5823526604 -1099.3788315014
8016136.79029648 462898.189546183 270058.684770516 0.089797040931471 0.0926605454235181 -4722396515.3941 148700977701.623 -29932.3469771569 -1106.84847450618
8017376.79215747 463009.538037368 270173.584012387 0.0897963292125754 0.0926829541158276 -4759512679.1225 148699605207.537 -29932.1097375251 -1114.31803860937
8018616.78756317 463120.88506636 270288.510442782 0.089795611901383 0.0927053625700491 -4796628355.4531 148698223458.371 -29931.8706337943 -1121.78752334985
8019856.77651389 463232.23062626 270403.464061144 0.0897948889979829 0.0927277707847904 -4833743542.08633 148696832454.321 -29931.6296659942 -1129.25692826363
8021096.75901144 463343.574710306 270518.444867054 0.0897941605024635 0.0927501787586872 -4870858236.76834 148695432195.578 -29931.3868341544 -1136.72625289588
8022336.73505625 463454.917311612 270633.452859967 0.0897934264149143 0.0927725864903499 -4907972437.20384 148694022682.34 -29931.1421383047 -1144.19549678346
8023576.70464927 463566.25842334 270748.488039378 0.0897926867354249 0.0927949939783984 -4945086141.11286 148692603914.8 -29930.8955784749 -1151.66465946628
8024816.66778994 463677.598038513 270863.550404647 0.0897919414640862 0.0928174012214252 -4982199346.17062 148691175893.158 -29930.6471546953 -1159.13374047524
8026056.62447809 463788.936150193 270978.639955163 0.0897911906009891 0.0928398082180303 -5019312050.06406 148689738617.61 -29930.3968669963 -1166.60273934358
8027296.57471399 463900.272751481 271093.756690357 0.0897904341462247 0.0928622149668211 -5056424250.49321 148688292088.355 -29930.1447154082 -1174.0716556072
8028536.5184953 464011.607835241 271208.900609415 0.089789672099886 0.0928846214663582 -5093535945.08 148686836305.594 -29929.8906999619 -1181.54048878624
8029776.4558219 464122.941394541 271324.071711728 0.089788904462065 0.0929070277152425 -5130647131.51331 148685371269.527 -29929.6348206883 -1189.00923841434
8031016.38669724 464234.273422766 271439.269997016 0.0897881312328518 0.0929294337121391 -5167757807.58845 148683896980.35 -29929.3770776172 -1196.47790404654
8032256.31112151 464345.603913011 271554.495464695 0.0897873524123389 0.0929518394556544 -5204867971.00345 148682413438.263 -29929.1174707796 -1203.94648521829
8033496.22909434 464456.932858321 271669.748114129 0.0897865680006195 0.0929742449443848 -5241977619.43998 148680920643.467 -29928.8560002064 -1211.41498146176
8034736.14061373 464568.260251592 271785.027944525 0.0897857779977882 0.092996650176897 -5279086750.53021 148679418596.167 -29928.5926659293 -1218.88339229915
8035976.04568201 464679.586086111 271900.334955494 0.0897849824039371 0.0930190551518361 -5316195362.03659 148677907296.562 -29928.327467979 -1226.35171727885
8037215.94429916 464790.910354955 272015.669146426 0.0897841812191603 0.093041459867805 -5353303451.65133 148676386744.855 -29928.0604063867 -1233.81995593515
8038455.83646564 464902.233051243 272131.030516752 0.0897833744435517 0.0930638643234148 -5390411017.0806 148674856941.248 -29927.7914811838 -1241.28810780511
8039695.7221824 465013.554168139 272246.41906595 0.0897825620772055 0.0930862685172863 -5427518056.04614 148673317885.945 -29927.5206924018 -1248.75617242893
8040935.60144895 465124.873698677 272361.83479336 0.0897817441202171 0.0931086724480132 -5464624566.22539 148671769579.151 -29927.2480400723 -1256.2241493379
8042175.47426412 465236.191635831 272477.277698258 0.0897809205726825 0.0931310761141779 -5501730545.27672 148670212021.072 -29926.9735242274 -1263.69203805945
8043415.34063019 465347.507972885 272592.74778024 0.0897800914346959 0.0931534795144247 -5538835990.9613 148668645211.911 -29926.6971448986 -1271.15983814171
8044655.20054708 465458.822702911 272708.245038679 0.0897792567063536 0.0931758826473554 -5575940900.96989 148667069151.874 -29926.4189021178 -1278.62754911863
8045895.05401517 465570.135819022 272823.76947299 0.0897784163877517 0.0931982855115803 -5613045273.00704 148665483841.168 -29926.1387959172 -1286.09517052691
8047134.90103329 465681.447314193 272939.321082443 0.0897775704789877 0.0932206881056813 -5650149104.73077 148663889280.002 -29925.8568263292 -1293.56270189392
8048374.74160369 465792.757181706 273054.899866622 0.0897767189801572 0.0932430904283025 -5687252393.90177 148662285468.58 -29925.5729933857 -1301.03014276766
8049614.57572523 465904.065414539 273170.505824796 0.0897758618913585 0.0932654924780267 -5724355138.17948 148660672407.112 -29925.2872971194 -1308.49749267575
8050854.40339814 466015.372005793 273286.13895636 0.0897749992126892 0.0932878942534615 -5761457335.26406 148659050095.808 -29924.999737563 -1315.964751154
8052094.22462418 466126.676948706 273401.799260848 0.0897741309442462 0.0933102957532421 -5798558982.90182 148657418534.875 -29924.7103147487 -1323.43191774752
8053334.03940373 466237.980236394 273517.486737666 0.0897732570861278 0.0933326969759787 -5835660078.7977 148655777724.522 -29924.4190287092 -1330.89899199308
8054573.84773458 466349.281861739 273633.201385975 0.0897723776384343 0.0933550979202351 -5872760620.57936 148654127664.963 -29924.1258794781 -1338.36597341188
8055813.64961783 466460.581817921 273748.943205243 0.0897714926012643 0.0933774985846346 -5909860605.97343 148652468356.408 -29923.830867088 -1345.83286154504
8057053.44505209 466571.880097897 273864.712194705 0.0897706019747181 0.0933998989677556 -5946960032.63205 148650799799.072 -29923.5339915726 -1353.2996559187
8058293.2340404 466683.176695021 273980.508354006 0.0897697057588936 0.0934222990682566 -5984058898.34015 148649121993.161 -29923.2352529645 -1360.76635608569
8059533.01658148 466794.471602261 274096.33168239 0.0897688039538919 0.0934446988847181 -6021157200.75353 148647434938.891 -29922.9346512972 -1368.23296157288
8060772.79267748 466905.764812892 274212.182179414 0.089767896559812 0.0934670984157827 -6058254937.63053 148645738636.474 -29922.632186604 -1375.69947192774
8062012.56232819 467017.056319978 274328.059844417 0.089766983576755 0.0934894976600502 -6095352106.65889 148644033086.122 -29922.3278589183 -1383.16588668356
8063252.32553279 467128.346116527 274443.964676678 0.0897660650048228 0.0935118966161096 -6132448705.50872 148642318288.053 -29922.0216682742 -1390.63220537004
8064492.08229191 467239.634195679 274559.89667561 0.0897651408441165 0.0935342952825759 -6169544731.89267 148640594242.48 -29921.7136147054 -1398.09842752547
8065731.83260671 467350.920550621 274675.855840673 0.0897642110947371 0.0935566936580739 -6206640183.53998 148638860949.619 -29921.4036982457 -1405.56455269145
8066971.57647794 467462.205174504 274791.842171289 0.0897632757567866 0.093579091741221 -6243735058.16777 148637118409.683 -29921.0919189288 -1413.03058040716
8068211.31390383 467573.488060253 274907.855666641 0.0897623348303687 0.0936014895305891 -6280829353.4175 148635366622.894 -29920.7782767895 -1420.49651019652
8069451.0448839 467684.769200909 275023.89632603 0.089761388315587 0.0936238870247733 -6317923066.96942 148633605589.469 -29920.4627718623 -1427.96234159126
8070690.76941808 467796.04858955 275139.964148796 0.0897604362125448 0.0936462842223765 -6355016196.51633 148631835309.626 -29920.1454041816 -1435.42807412566
8071930.48750784 467907.32621939 275256.05913442 0.0897594785213448 0.0936686811220288 -6392108739.79645 148630055783.583 -29919.8261737815 -1442.89370734309
8073170.19915424 468018.602083612 275372.181282343 0.0897585152420901 0.0936910777223537 -6429200694.537 148628267011.557 -29919.5050806967 -1450.35924078473
8074409.90435796 468129.876175359 275488.330591968 0.0897575463748846 0.0937134740219673 -6466292058.45274 148626468993.767 -29919.1821249615 -1457.82467398925
8075649.60311711 468241.148487548 275604.507062459 0.0897565719198346 0.0937358700194396 -6503382829.18251 148624661730.436 -29918.8573066115 -1465.29000648002
8076889.29543422 468352.419013491 275720.710693386 0.0897555918770431 0.0937582657134201 -6540473004.49663 148622845221.781 -29918.530625681 -1472.75523780688
8078128.98130844 468463.687746197 275836.941484009 0.0897546062466162 0.0937806611024981 -6577562582.06547 148621019468.027 -29918.2020822053 -1480.22036749954
8079368.66074038 468574.954678807 275953.199433716 0.0897536150286592 0.0938030561852883 -6614651559.60198 148619184469.392 -29917.8716762197 -1487.68539509627
8080608.33373118 468686.219804508 276069.484541946 0.0897526182232773 0.0938254509604157 -6651739934.83587 148617340226.1 -29917.5394077591 -1495.15032013873
8081848.00028055 468797.483116363 276185.796808003 0.0897516158305773 0.0938478454264793 -6688827705.45391 148615486738.373 -29917.205276859 -1502.61514215992
8083087.66038866 468908.744607471 276302.13623123 0.0897506078506657 0.0938702395820863 -6725914869.15662 148613624006.435 -29916.8692835552 -1510.07986069559
8084327.31405412 469020.004270795 276418.502810824 0.089749594283651 0.0938926334258159 -6763001423.59791 148611752030.513 -29916.5314278836 -1517.54447527212
8085566.96127896 469131.262099603 276534.896546299 0.0897485751296388 0.0939150269563089 -6800087366.53402 148609870810.829 -29916.1917098796 -1525.00898543648
8086806.60206283 469242.518086953 276651.317436947 0.0897475503887375 0.0939374201721638 -6837172695.6506 148607980347.608 -29915.8501295791 -1532.47339072143
8088046.23640585 469353.772225941 276767.7654821 0.089746520061055 0.0939598130719867 -6874257408.64671 148606080641.077 -29915.5066870183 -1539.93769066241
8089285.86430863 469465.024509711 276884.240681136 0.0897454841466995 0.0939822056543934 -6911341503.23686 148604171691.462 -29915.1613822331 -1547.40188479797
8090525.48577135 469576.274931366 277000.743033388 0.0897444426457796 0.0940045979179912 -6948424977.12173 148602253498.989 -29914.8142152598 -1554.86597266389
8091765.10079361 469687.52348396 277117.272538138 0.0897433955584049 0.0940269898613778 -6985507827.98634 148600326063.887 -29914.4651861349 -1562.32995379277
8093004.70937655 469798.770160681 277233.829194804 0.0897423428846841 0.094049381483178 -7022590053.56021 148598389386.383 -29914.1142948947 -1569.79382772617
8094244.31152088 469910.014954683 277350.413002768 0.0897412846247266 0.0940717727820092 -7059671651.56083 148596443466.705 -29913.7615415755 -1577.25759400323
8095483.90722685 470021.257859078 277467.023961366 0.0897402207786422 0.0940941637564807 -7096752619.69242 148594488305.082 -29913.406926214 -1584.7212521604
8096723.49649527 470132.498867026 277583.662069981 0.0897391513465411 0.0941165544052115 -7133832955.67514 148592523901.742 -29913.050448847 -1592.18480173735
8097963.07932337 470243.73797137 277700.327327662 0.0897380763285364 0.0941389447267566 -7170912657.12296 148590550256.921 -29912.6921095121 -1599.64824225236
8099202.65571168 470354.975165244 277817.019733763 0.0897369957247392 0.0941613347197297 -7207991721.74779 148588567370.849 -29912.3319082463 -1607.11157324342
8100442.22566229 470466.210441928 277933.739287788 0.0897359095352592 0.0941837243827738 -7245070147.30919 148586575243.755 -29911.9698450863 -1614.57479425811
8101681.78917393 470577.443794398 278050.485988918 0.0897348177602095 0.0942061137144706 -7282147931.46582 148584573875.873 -29911.6059200698 -1622.03790482369
8102921.34624774 470688.675215847 278167.259836563 0.0897337203997017 0.0942285027134454 -7319225071.94859 148582563267.435 -29911.2401332338 -1629.50090448197
8104160.89688448 470799.904699431 278284.060830092 0.0897326174538476 0.0942508913783166 -7356301566.47661 148580543418.673 -29910.8724846158 -1636.96379277237
8105400.44108443 470911.132238269 278400.888968831 0.08973150892276 0.0942732797076946 -7393377412.75599 148578514329.82 -29910.5029742533 -1644.42656923169
8106639.97884639 471022.357825342 278517.744251961 0.0897303948065535 0.0942956677001621 -7430452608.44709 148576476001.113 -29910.1316021845 -1651.88923338752
8107879.51017257 471133.581453942 278634.626678986 0.0897292751053398 0.0943180553543643 -7467527151.31382 148574428432.783 -29909.7583684466 -1659.35178478827
8109119.03506186 471244.80311706 278751.536249092 0.089728149819234 0.094340442668886 -7504601039.0197 148572371625.069 -29909.383273078 -1666.81422296217
8110358.55351452 471356.022807811 278868.472961596 0.0897270189483503 0.094362829642337 -7541674269.27007 148570305578.207 -29909.0063161167 -1674.27654744584
8111598.06553034 471467.240519268 278985.436815767 0.0897258824928036 0.0943852162733184 -7578746839.75571 148568230292.433 -29908.6274976012 -1681.73875777298
8112837.57110957 471578.456244546 279102.427810915 0.089724740452709 0.0944076025604399 -7615818748.18164 148566145767.985 -29908.2468175696 -1689.20085348012
8114077.07025299 471689.669976808 279219.4459464 0.089723592828181 0.0944299885023208 -7652889992.26913 148564052005.1 -29907.8642760603 -1696.6628341071
8115316.56296305 471800.881709366 279336.491221737 0.0897224396193334 0.0944523740976102 -7689960569.78842 148561949004.011 -29907.4798731111 -1704.12469920358
8116556.04923781 471912.09143514 279453.563636025 0.089721280826284 0.0944747593448786 -7727030478.37963 148559836764.963 -29907.0936087613 -1711.58644829304
8117795.52907768 472023.299147259 279570.663188583 0.089720116449149 0.0944971442427384 -7764099715.75256 148557715288.193 -29906.7054830496 -1719.04808091297
8119035.00248259 472134.50483881 279687.789878684 0.0897189464880452 0.0945195287897937 -7801168279.60314 148555584573.943 -29906.315496015 -1726.50959659807
8120274.46945298 472245.708502929 279804.943705647 0.0897177709430896 0.0945419129846579 -7838236167.64262 148553444622.453 -29905.9236476965 -1733.97099488612
8121513.92998987 472356.910132798 279922.124668842 0.0897165898143987 0.0945642968259542 -7875303377.59893 148551295433.961 -29905.5299381329 -1741.43227531825
8122753.38409384 472468.109721565 280039.3327676 0.0897154031020898 0.0945866803122991 -7912369907.18818 148549137008.71 -29905.1343673632 -1748.89343743321
8123992.83176402 472579.307262248 280156.568001109 0.089714210806282 0.094609063442282 -7949435754.08236 148546969346.944 -29904.7369354273 -1756.35448076085
8125232.27300097 472690.50274799 280273.830368693 0.0897130129270933 0.0946314462145185 -7986500915.99641 148544792448.904 -29904.3376423644 -1763.81540483967
8126471.7078048 472801.696171897 280391.119869631 0.0897118094646426 0.094653828627616 -8023565390.63194 148542606314.835 -29903.9364882142 -1771.2762092055
8127711.13617614 472912.88752712 280508.436503249 0.0897106004190486 0.0946762106801914 -8060629175.7064 148540410944.98 -29903.5334730161 -1778.73689339732
8128950.5581152 473024.076806774 280625.780268832 0.0897093857904306 0.0946985923708541 -8097692268.92434 148538206339.583 -29903.1285968101 -1786.19745695153
8130189.97362167 473135.264003928 280743.151165616 0.0897081655789089 0.0947209736982042 -8134754667.97562 148535992498.89 -29902.7218596363 -1793.65789940157
8131429.38269678 473246.449111787 280860.549192977 0.0897069397846027 0.0947433546608693 -8171816370.59527 148533769423.145 -29902.3132615342 -1801.11822028995
8132668.78534138 473357.632123523 280977.974350256 0.0897057084076318 0.0947657352574705 -8208877374.50751 148531537112.593 -29901.9028025439 -1808.57841915702
8133908.18155488 473468.813032182 281095.426636656 0.0897044714481177 0.094788115486603 -8245937677.39378 148529295567.483 -29901.4904827059 -1816.03849553449
8135147.57133713 473579.991830847 281212.906051421 0.089703228906182 0.0948104953468697 -8282997276.94868 148527044788.063 -29901.0763020606 -1823.49844895675
8136386.95469057 473691.168512832 281330.412594034 0.0897019807819439 0.0948328748369204 -8320056170.94368 148524784774.576 -29900.6602606479 -1830.95827897363
8137626.33161429 473802.343071154 281447.946263665 0.0897007270755263 0.0948552539553446 -8357114357.05125 148522515527.273 -29900.2423585087 -1838.41798511502
8138865.70210886 473913.515498963 281565.507059618 0.0896994677870511 0.0948776327007582 -8394171832.98734 148520237046.402 -29899.8225956836 -1845.87756691958
8140105.06617231 474024.685789179 281683.094980958 0.0896982029166429 0.094900011071732 -8431228596.39279 148517949332.217 -29899.4009722143 -1853.33702391085
8141344.42380506 474135.853934937 281800.710026971 0.0896969324644245 0.094922389066879 -8468284644.97882 148515652384.969 -29898.9774881415 -1860.7963556265
8142583.77500805 474247.019929422 281918.352196993 0.0896956564305184 0.0949447666848224 -8505339976.47359 148513346204.905 -29898.5521435061 -1868.25556160764
8143823.1197829 474358.183765876 282036.021490423 0.0896943748150465 0.0949671439241974 -8542394588.62494 148511030792.276 -29898.1249383488 -1875.71464139931
8145062.45812987 474469.345437422 282153.717906529 0.0896930876181329 0.0949895207836149 -8579448479.14049 148508706147.332 -29897.6958727109 -1883.17359453847
8146301.79004877 474580.504937142 282271.441444533 0.089691794839902 0.0950118972616772 -8616501645.71373 148506372270.328 -29897.264946634 -1890.63242055922
8147541.1155409 474691.662258253 282389.192103801 0.0896904964804775 0.0950342733570142 -8653554086.08416 148504029161.513 -29896.8321601591 -1898.09111900491
8148780.4346052 474802.817393759 282506.969883467 0.0896891925399854 0.0950566490682127 -8690605797.91924 148501676821.145 -29896.3975133284 -1905.54968940441
8150019.74724201 474913.970336789 282624.774782802 0.0896878830185511 0.0950790243938852 -8727656778.92951 148499315249.476 -29895.9610061836 -1913.00813129522
8151259.05345121 475025.121080435 282742.606801028 0.0896865679163003 0.0951013993326356 -8764707026.81142 148496944446.763 -29895.5226387667 -1920.46644421203
8152498.35323423 475136.269617924 282860.465937514 0.089685247233358 0.0951237738830961 -8801756539.30787 148494564413.258 -29895.0824111193 -1927.92462769887
8153737.6465901 475247.415942272 282978.3521914 0.0896839209698514 0.0951461480438556 -8838805314.09029 148492175149.22 -29894.6403232838 -1935.38268128536
8154976.93351931 475358.560046622 283096.265561961 0.0896825891259071 0.0951685218135292 -8875853348.87366 148489776654.904 -29894.1963753023 -1942.84060450989
8156216.21402294 475469.701924172 283214.206048527 0.0896812517016512 0.0951908951907426 -8912900641.39037 148487368930.566 -29893.750567217 -1950.29839691437
8157455.48809962 475580.841567902 283332.173650195 0.0896799086972126 0.0952132681740777 -8949947189.30024 148484951976.465 -29893.3028990708 -1957.75605802607
8158694.75575146 475691.978971102 283450.168366389 0.089678560112717 0.0952356407621791 -8986992990.36698 148482525792.858 -29892.8533709056 -1965.21358739318
8159934.01697827 475803.114126858 283568.190196315 0.0896772059482928 0.0952580129536497 -9024038042.2856 148480090380.003 -29892.4019827642 -1972.67098455006
8161173.2717814 475914.247028392 283686.239139321 0.0896758462040673 0.0952803847471204 -9061082342.797 148477645738.157 -29891.948734689 -1980.1282490403
8162412.52015875 476025.37766862 283804.315194427 0.0896744808801716 0.09530275614116 -9098125889.53962 148475191867.585 -29891.4936267238 -1987.58538038684
8163651.76211058 476136.506040668 283922.418360877 0.0896731099767347 0.09532512713438 -9135168680.22225 148472728768.546 -29891.0366589115 -1995.04237812682
8164890.99763669 476247.63213762 284040.548637865 0.0896717334938866 0.0953474977253831 -9172210712.53984 148470256441.304 -29890.5778312955 -2002.49924179454
8166130.22673947 476358.755952795 284158.706024834 0.0896703514317547 0.0953698679128192 -9209251984.2646 148467774886.114 -29890.1171439182 -2009.95597093989
8167369.44941797 476469.87747921 284276.890520905 0.0896689637904702 0.095392237695278 -9246292493.06988 148465284103.241 -29889.6545968233 -2017.41256509283
8168608.66567273 476580.99671002 284395.102125343 0.0896675705701633 0.0954146070713761 -9283332236.67308 148462784092.948 -29889.1901900544 -2024.86902379219
8169847.87550386 476692.113638337 284513.340837365 0.0896661717709648 0.0954369760397221 -9320371212.77884 148460274855.498 -29888.7239236549 -2032.32534657421
8171087.07891306 476803.228257419 284631.606656341 0.0896647673930043 0.0954593445989537 -9357409419.13926 148457756391.151 -29888.2557976681 -2039.78153298472
8172326.27590071 476914.340560404 284749.899581513 0.0896633574364131 0.0954817127476846 -9394446853.46766 148455228700.171 -29887.7858121376 -2047.2375825617
8173565.46646572 477025.4505403 284868.219611983 0.0896619419013243 0.0955040804845021 -9431483513.43308 148452691782.827 -29887.3139671081 -2054.69349483422
8174804.65060948 477136.558190337 284986.566747083 0.0896605207878689 0.0955264478080382 -9468519396.77858 148450145639.38 -29886.8402626229 -2062.14926934625
8176043.82833305 477247.663503714 285104.940986116 0.0896590940961784 0.0955488147169191 -9505554501.23771 148447590270.096 -29886.3646987261 -2069.60490563986
8177282.9996361 477358.766473509 285223.342328249 0.0896576618263862 0.0955711812097457 -9542588824.50268 148445025675.243 -29885.887275462 -2077.06040324875
8178522.16451983 477469.867092936 285341.770772795 0.0896562239786244 0.0955935472851472 -9579622364.31171 148442451855.084 -29885.4079928747 -2084.51576171591
8179761.32298306 477580.965354994 285460.226318836 0.089654780553028 0.095615912941709 -9616655118.331 148439868809.891 -29884.9268510093 -2091.97098056983
8181000.47502705 477692.061252905 285578.708965687 0.0896533315497299 0.0956382781780614 -9653687084.30123 148437276539.93 -29884.4438499099 -2099.42605935397
8182239.6206507 477803.154779674 285697.218712434 0.0896518769688656 0.0956606429927914 -9690718259.89109 148434675045.472 -29883.9589896218 -2106.88099759729
8183478.75985432 477914.245928439 285815.755558298 0.0896504168105698 0.095683007384512 -9727748642.81264 148432064326.788 -29883.4722701899 -2114.33579483751
8184717.8926378 478025.334692296 285934.319502456 0.0896489510749777 0.0957053713518285 -9764778230.76498 148429444384.146 -29882.9836916592 -2121.79045060969
8185957.01900051 478136.421064297 286052.910544036 0.0896474797622255 0.0957277348933372 -9801807021.4322 148426815217.82 -29882.4932540751 -2129.24496444589
8187196.13894234 478247.50503754 286171.528682211 0.0896460028724492 0.0957500980076429 -9838835012.51307 148424176828.082 -29882.000957483 -2136.69933588113
8188435.25246573 478358.586605352 286290.173916399 0.0896445204057823 0.0957724606933975 -9875862201.78388 148421529215.199 -29881.5068019274 -2144.153564466
8189674.35957195 478469.665760956 286408.846245905 0.0896430323623597 0.0957948229492313 -9912888586.98522 148418872379.439 -29881.0107874532 -2151.60764974393
8190913.4602609 478580.742497451 286527.545669897 0.0896415387423184 0.0958171847737498 -9949914165.81683 148416206321.078 -29880.5129141061 -2159.0615912501
8192152.55453199 478691.816807894 286646.272187498 0.0896400395457963 0.0958395461655501 -9986938935.96441 148413531040.39 -29880.013181932 -2166.51538851687
8193391.64238511 478802.888685384 286765.025797875 0.0896385347729312 0.0958619071232378 -10023962895.1279 148410846537.65 -29879.511590977 -2173.96904107945
8194630.72382173 478913.958123163 286883.806500344 0.0896370244238592 0.0958842676454471 -10060986041.0542 148408152813.129 -29879.0081412864 -2181.42254848254
8195869.79884097 479025.025114262 287002.614293993 0.0896355084987197 0.0959066277307695 -10098008371.4203 148405449867.105 -29878.5028329065 -2188.87591025668
8197108.86744341 479136.089651842 287121.44917805 0.0896339869976506 0.0959289873778235 -10135029883.9471 148402737699.852 -29877.9956658835 -2196.32912594133
8198347.9296282 479247.15172894 287240.311151604 0.0896324599207918 0.0959513465852014 -10172050576.3129 148400016311.65 -29877.4866402639 -2203.78219506732
8199586.985396 479358.211338722 287359.200213884 0.089630927268282 0.0959737053515228 -10209070446.2405 148397285702.774 -29876.975756094 -2211.23511717443
8200826.03474704 479469.268474324 287478.116364082 0.0896293890402605 0.0959960636753999 -10246089491.4411 148394545873.502 -29876.4630134201 -2218.68789180013
8202065.07768424 479580.323129117 287597.059601642 0.0896278452368636 0.0960184215554931 -10283107709.7053 148391796824.105 -29875.9484122878 -2226.14051849788
8203304.11420628 479691.375296094 287716.029925599 0.0896262958582333 0.0960407789903866 -10320125098.6976 148389038554.864 -29875.4319527444 -2233.5929967957
8204543.14431221 479802.424968282 287835.027335026 0.0896247409045116 0.0960631359786711 -10357141656.0937 148386271066.063 -29874.9136348371 -2241.04532622389
8205782.16800568 479913.472139121 287954.051829431 0.0896231803758348 0.0960854925190207 -10394157379.7068 148383494357.972 -29874.3934586115 -2248.4975063404
8207021.18528413 480024.516801494 288073.103407727 0.0896216142723476 0.096107848609997 -10431172267.1643 148380708430.879 -29873.8714241158 -2255.94953666583
8208260.19614832 480135.558948581 288192.182069144 0.0896200425941907 0.096130204250222 -10468186316.1934 148377913285.061 -29873.3475313968 -2263.40141674082
8209499.20059763 480246.598573441 288311.287812777 0.089618465341507 0.0961525594382925 -10505199524.4799 148375108920.804 -29872.8217805023 -2270.85314609767
8210738.19863193 480357.635669173 288430.420637766 0.0896168825144391 0.0961749141728142 -10542211889.724 148372295338.388 -29872.2941714797 -2278.30472427159
8211977.19025265 480468.670229022 288549.5805434 0.089615294113128 0.0961972684524216 -10579223409.6736 148369472538.095 -29871.7647043759 -2285.75615080738
8213216.17545994 480579.702246113 288668.767528843 0.0896137001377165 0.0962196222757252 -10616234082.0372 148366640520.206 -29871.2333792388 -2293.20742524189
8214455.15425554 480690.731713717 288787.98159341 0.0896121005883459 0.0962419756413648 -10653243904.5719 148363799285.003 -29870.7001961152 -2300.65854712179
8215694.1266389 480801.758624899 288907.222736195 0.0896104954651606 0.096264328547939 -10690252874.9659 148360948832.771 -29870.1651550535 -2308.10951597983
8216933.09260891 480912.782972674 289026.490956236 0.0896088847683063 0.096286680994036 -10727260990.8912 148358089163.797 -29869.628256102 -2315.56033134551
8218172.05216699 481023.804750285 289145.786252811 0.0896072684979256 0.0963090329782899 -10764268250.0948 148355220278.364 -29869.0894993085 -2323.01099276347
8219411.00531528 481134.82395104 289265.108625269 0.0896056466541605 0.0963313844993478 -10801274650.3462 148352342176.754 -29868.5488847201 -2330.46149978279
8220649.95205368 481245.840568043 289384.45807274 0.0896040192371563 0.0963537355558165 -10838280189.3475 148349454859.253 -29868.0064123854 -2337.911851939
8221888.89238369 481356.854594546 289503.834594504 0.0896023862470565 0.0963760861463314 -10875284864.8484 148346558326.146 -29867.4620823521 -2345.36204877729
8223127.82630342 481467.866023496 289623.238189518 0.0896007476840096 0.0963984362694671 -10912288674.4983 148343652577.724 -29866.9158946698 -2352.81208982255
8224366.75381341 481578.874848057 289742.668856967 0.0895991035481608 0.0964207859238422 -10949291616.0188 148340737614.275 -29866.3678493869 -2360.26197461423
8225605.67491277 481689.881061266 289862.126595897 0.0895974538396581 0.0964431351080489 -10986293687.0884 148337813436.09 -29865.8179465526 -2367.71170268313
8226844.58960313 481800.884656386 289981.611405597 0.089595798558646 0.0964654838207256 -11023294885.4619 148334880043.455 -29865.2661862153 -2375.16127357538
8228083.49788382 481911.885626476 290101.123285133 0.0895941377052728 0.0964878320604691 -11060295208.8251 148331937436.661 -29864.7125684242 -2382.61068682322
8229322.39975262 482022.883964452 290220.662233417 0.0895924712796891 0.0965101798258479 -11097294654.8172 148328985616.006 -29864.1570932296 -2390.05994194948
8230561.29521376 482133.879663814 290340.228249983 0.089590799282037 0.0965325271155475 -11134293221.2709 148326024581.77 -29863.5997606789 -2397.509038516
8231800.18426746 482244.872717696 290459.821333976 0.0895891217124646 0.0965548739281804 -11171290905.8985 148323054334.244 -29863.0405708215 -2404.95797606031
8233039.06691245 482355.863119106 290579.441484398 0.0895874385711221 0.0965772202623329 -11208287706.3684 148320074873.724 -29862.4795237073 -2412.40675411114
8234277.94314996 482466.850861272 290699.088700487 0.089585749858157 0.0965995661166362 -11245283620.4237 148317086200.501 -29861.9166193856 -2419.85537221224
8235516.8129799 482577.835937305 290818.762981353 0.0895840555737185 0.0966219114896976 -11282278645.768 148314088314.867 -29861.3518579061 -2427.30382989937
8236755.67640274 482688.818340367 290938.464326161 0.0895823557179557 0.0966442563801349 -11319272780.1219 148311081217.117 -29860.7852393185 -2434.75212671179
8237994.53341962 482799.798063677 291058.192734135 0.0895806502910171 0.0966666007865773 -11356266021.2254 148308064907.541 -29860.2167636723 -2442.20026219261
8239233.38402928 482910.775100246 291177.948204268 0.0895789392930547 0.0966889447076118 -11393258366.7483 148305039386.439 -29859.6464310182 -2449.64823587076
8240472.22823195 483021.749443211 291297.730735694 0.0895772227242189 0.0967112881418513 -11430249814.4035 148302004654.105 -29859.0742414062 -2457.09604728393
